customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling
CUST00169,Male,0,No,No,28,Yes,DSL,Month-to-month,Credit card (automatic),81.11,2271.08,Yes,No,No,No internet service,No internet service,Yes,No,No,No
CUST00170,Male,0,No,No,36,Yes,DSL,One year,Credit card (automatic),79.8,2872.8,No,No internet service,Yes,No internet service,No,No,No internet service,No,No
CUST00171,Female,0,No,No,28,Yes,Fiber optic,One year,Electronic check,42.89,1200.92,No,No internet service,No,No internet service,No internet service,Yes,No,Yes,No
CUST00172,Male,0,No,No,36,No,DSL,Month-to-month,Credit card (automatic),18.25,657.0,No,Yes,Yes,No internet service,No internet service,Yes,No,No,Yes
CUST00173,Female,0,Yes,Yes,20,No,Fiber optic,Month-to-month,Electronic check,37.09,741.8,Yes,No,No,No,No,No,Yes,Yes,Yes
CUST00174,Female,1,No,Yes,11,No,Fiber optic,Month-to-month,Electronic check,107.16,1178.76,Yes,No internet service,No,No internet service,No,No,No,No internet service,Yes
CUST00175,Male,1,No,No,47,Yes,Fiber optic,One year,Mailed check,118.75,5581.25,No,No internet service,No internet service,Yes,No internet service,No,No internet service,No internet service,No
CUST00176,Male,1,No,No,46,Yes,No internet service,Month-to-month,Credit card (automatic),61.27,2818.42,No,No,No,No,No internet service,No internet service,Yes,Yes,Yes
CUST00177,Female,1,Yes,Yes,14,Yes,No internet service,One year,Mailed check,106.01,1484.14,Yes,Yes,Yes,No,No internet service,No internet service,No,No internet service,No
CUST00178,Male,0,Yes,No,66,Yes,No internet service,Month-to-month,Credit card (automatic),55.08,3635.28,No,Yes,No,No,No internet service,No internet service,No internet service,No,No
CUST00179,Male,0,No,No,12,Yes,DSL,Two year,Bank transfer (automatic),74.47,893.64,No,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,No
CUST00180,Male,1,Yes,Yes,58,Yes,DSL,Month-to-month,Electronic check,45.57,2643.06,Yes,No internet service,No internet service,No internet service,No,No,No,Yes,Yes
CUST00181,Male,0,No,No,72,Yes,DSL,Month-to-month,Credit card (automatic),94.44,6799.68,No,No internet service,No internet service,No,No,No,No,No internet service,No
CUST00182,Female,0,Yes,No,12,Yes,No internet service,Month-to-month,Electronic check,44.84,538.08,No,No,Yes,No,No,No,No internet service,No internet service,No
CUST00183,Female,0,Yes,No,71,Yes,No internet service,Two year,Credit card (automatic),37.22,2642.62,No,No internet service,Yes,No,Yes,No internet service,Yes,No internet service,No
CUST00184,Male,0,No,No,18,Yes,No internet service,Two year,Electronic check,65.4,1177.2,No,Yes,No internet service,No internet service,No,No,Yes,Yes,No
CUST00185,Male,0,Yes,No,56,Yes,DSL,Month-to-month,Mailed check,88.5,4956.0,Yes,Yes,No,No internet service,No,Yes,Yes,No internet service,No
CUST00186,Female,0,No,No,31,No,No internet service,One year,Mailed check,68.91,2136.21,No,No internet service,No,No,No internet service,No,Yes,No internet service,No
CUST00187,Male,0,No,No,20,Yes,Fiber optic,Two year,Electronic check,49.93,998.6,No,No internet service,No,No,Yes,No internet service,No,No,No
CUST00188,Male,0,Yes,No,13,Yes,DSL,One year,Mailed check,37.01,481.13,No,Yes,No,Yes,Yes,No,No internet service,No internet service,Yes
CUST00189,Male,1,Yes,Yes,23,Yes,Fiber optic,Month-to-month,Electronic check,18.25,419.75,No,No internet service,No,No,No,Yes,Yes,No,Yes
CUST00190,Female,0,No,No,48,Yes,DSL,Month-to-month,Electronic check,50.31,2414.88,No,No internet service,Yes,Yes,No internet service,No,No,No internet service,Yes
CUST00191,Male,0,No,No,31,Yes,Fiber optic,Month-to-month,Electronic check,59.41,1841.71,No,No,Yes,Yes,Yes,No internet service,Yes,No internet service,Yes
CUST00192,Female,0,No,No,10,Yes,DSL,Two year,Mailed check,80.62,806.2,No,No,No,No,No,No internet service,No,Yes,No
CUST00193,Female,0,No,No,59,Yes,Fiber optic,Two year,Credit card (automatic),28.99,1710.41,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,No
CUST00194,Male,0,Yes,No,67,Yes,Fiber optic,One year,Mailed check,84.05,5631.35,No,Yes,No internet service,No internet service,Yes,Yes,No,No,Yes
CUST00195,Female,1,Yes,No,60,Yes,No internet service,Month-to-month,Credit card (automatic),46.18,2770.8,Yes,Yes,No,No,No,No internet service,Yes,No internet service,Yes
CUST00196,Female,0,No,Yes,4,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),48.59,194.36,No,No internet service,No,Yes,No internet service,Yes,No internet service,No,Yes
CUST00197,Male,0,No,Yes,35,Yes,Fiber optic,One year,Bank transfer (automatic),101.46,3551.1,No,No internet service,Yes,No internet service,No,Yes,No internet service,Yes,No
CUST00198,Female,0,No,Yes,63,Yes,No internet service,Two year,Bank transfer (automatic),18.25,1149.75,No,No,No internet service,No internet service,No,No,No internet service,No internet service,Yes
CUST00199,Female,0,No,No,31,Yes,No internet service,Two year,Mailed check,27.2,843.2,No,Yes,No,Yes,Yes,Yes,No internet service,No internet service,Yes
CUST00200,Male,0,No,Yes,70,Yes,DSL,Two year,Bank transfer (automatic),65.37,4575.9,No,Yes,Yes,No internet service,No,No internet service,No,No,Yes
CUST00201,Female,0,No,Yes,65,Yes,Fiber optic,One year,Electronic check,63.85,4150.25,No,No,Yes,Yes,No internet service,Yes,No internet service,No internet service,No
CUST00202,Male,0,No,Yes,9,Yes,DSL,Month-to-month,Credit card (automatic),18.25,164.25,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes
CUST00203,Female,0,Yes,No,20,Yes,DSL,Month-to-month,Bank transfer (automatic),49.17,983.4,No,No,No,Yes,No internet service,Yes,No internet service,No internet service,Yes
CUST00204,Male,0,Yes,No,39,Yes,Fiber optic,Two year,Electronic check,92.74,3616.86,Yes,Yes,Yes,No internet service,No internet service,Yes,No internet service,No internet service,No
CUST00205,Male,0,No,No,41,Yes,No internet service,One year,Bank transfer (automatic),29.12,1193.92,No,No internet service,Yes,No,No internet service,Yes,No,No,Yes
CUST00206,Female,0,Yes,Yes,71,Yes,DSL,Month-to-month,Electronic check,96.42,6845.82,No,No,Yes,No,No,Yes,Yes,No internet service,No
CUST00207,Female,0,No,No,45,Yes,No internet service,Month-to-month,Electronic check,42.52,1913.4,No,No,No,No internet service,No,No internet service,No,No internet service,Yes
CUST00208,Male,1,Yes,No,72,Yes,No internet service,One year,Electronic check,18.25,1314.0,No,Yes,Yes,No internet service,No internet service,No,No,No internet service,Yes
CUST00209,Male,0,No,No,40,Yes,No internet service,Month-to-month,Bank transfer (automatic),88.57,3542.8,No,No,Yes,Yes,No,No internet service,No internet service,No,Yes
CUST00210,Male,0,No,No,3,Yes,DSL,Month-to-month,Bank transfer (automatic),71.52,214.56,Yes,No,No internet service,Yes,No internet service,No,Yes,Yes,No
CUST00211,Male,0,No,No,13,Yes,No internet service,Month-to-month,Credit card (automatic),20.02,260.26,No,Yes,No,No,Yes,No,Yes,No,No
CUST00212,Female,0,Yes,No,13,Yes,DSL,One year,Electronic check,47.72,620.36,Yes,No internet service,Yes,No,Yes,No internet service,No,Yes,Yes
CUST00213,Female,0,Yes,Yes,52,Yes,Fiber optic,One year,Mailed check,115.75,6019.0,No,Yes,No,No internet service,No,Yes,No,No internet service,No
CUST00214,Female,0,Yes,No,28,No,DSL,Month-to-month,Bank transfer (automatic),83.75,2345.0,No,Yes,No internet service,Yes,No internet service,No internet service,Yes,No,No
CUST00215,Female,0,No,Yes,22,Yes,DSL,One year,Electronic check,97.46,2144.12,No,Yes,Yes,No,No internet service,Yes,No,Yes,No
CUST00216,Male,0,Yes,No,30,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),29.85,895.5,No,No,No,No internet service,No internet service,No,Yes,No,No
CUST00217,Female,0,No,No,70,Yes,Fiber optic,Month-to-month,Electronic check,100.76,7053.2,No,No internet service,No internet service,Yes,No,No,Yes,Yes,Yes
CUST00218,Male,0,No,Yes,60,Yes,DSL,One year,Electronic check,21.28,1276.8,No,No,No,No,Yes,No,Yes,Yes,No
CUST00219,Female,0,No,No,22,Yes,DSL,One year,Mailed check,22.23,489.06,No,Yes,No internet service,No internet service,No,Yes,No,Yes,Yes
CUST00220,Female,0,Yes,No,7,Yes,Fiber optic,Two year,Bank transfer (automatic),89.05,623.35,No,No,No,No internet service,Yes,Yes,No,No internet service,No
CUST00221,Female,0,Yes,No,15,Yes,DSL,One year,Electronic check,24.07,361.05,No,No internet service,Yes,No,No internet service,No,Yes,No,Yes
CUST00222,Male,0,Yes,No,25,Yes,No internet service,One year,Electronic check,109.53,2738.25,No,Yes,No,No,Yes,No,No,No,No
CUST00223,Female,0,Yes,Yes,28,Yes,DSL,Month-to-month,Electronic check,26.43,740.04,No,No internet service,No internet service,Yes,Yes,No internet service,No internet service,No,Yes
CUST00224,Female,1,Yes,No,5,Yes,DSL,Month-to-month,Electronic check,34.84,174.2,Yes,Yes,Yes,No,No,Yes,No internet service,Yes,Yes
CUST00225,Female,0,Yes,Yes,36,Yes,Fiber optic,Month-to-month,Electronic check,98.6,3549.6,Yes,Yes,No internet service,No,No internet service,No,No,Yes,No
CUST00226,Female,0,No,No,32,Yes,Fiber optic,Month-to-month,Mailed check,45.38,1452.16,Yes,Yes,No,No,No,No,No internet service,No,Yes
CUST00227,Male,0,No,No,45,Yes,Fiber optic,Two year,Bank transfer (automatic),87.85,3953.25,No,No internet service,No,Yes,No internet service,No internet service,No,No,Yes
CUST00228,Male,0,Yes,No,60,Yes,DSL,Month-to-month,Mailed check,30.6,1836.0,Yes,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Yes
CUST00229,Female,0,No,No,40,Yes,No internet service,Two year,Bank transfer (automatic),55.7,2228.0,No,No,No,No,No internet service,Yes,No,No,No
CUST00230,Male,0,No,Yes,17,Yes,Fiber optic,One year,Bank transfer (automatic),86.23,1465.91,Yes,Yes,No internet service,Yes,No,No internet service,No,No,Yes
CUST00231,Male,0,No,No,15,Yes,DSL,Two year,Electronic check,38.63,579.45,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
CUST00232,Male,1,Yes,No,50,Yes,Fiber optic,Month-to-month,Electronic check,94.68,4734.0,No,Yes,No internet service,No internet service,No internet service,No,No,Yes,No
CUST00233,Female,0,Yes,Yes,36,Yes,No internet service,One year,Credit card (automatic),53.19,1914.84,No,No,Yes,Yes,Yes,No,No,Yes,No
CUST00234,Female,0,Yes,No,13,No,DSL,Month-to-month,Electronic check,67.6,878.8,Yes,No,Yes,No internet service,No internet service,No,Yes,No internet service,No
CUST00235,Male,1,No,No,67,Yes,DSL,Month-to-month,Electronic check,33.92,2272.64,No,No internet service,Yes,No,Yes,No internet service,No,No internet service,Yes
CUST00236,Male,0,Yes,No,29,Yes,Fiber optic,One year,Electronic check,40.89,1185.81,No,Yes,No,No internet service,No,No,No,No internet service,No
CUST00237,Female,0,No,No,59,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),38.68,2282.12,Yes,No internet service,No,Yes,No,Yes,No internet service,No,No
CUST00238,Female,0,Yes,Yes,52,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),45.73,2377.96,Yes,No internet service,Yes,No internet service,Yes,No,No internet service,No,Yes
CUST00239,Male,0,No,No,35,Yes,DSL,One year,Credit card (automatic),110.39,3863.65,No,Yes,Yes,No,No,Yes,No,No internet service,No
CUST00240,Male,0,Yes,No,29,Yes,DSL,Month-to-month,Credit card (automatic),97.62,2830.98,No,Yes,No,No internet service,No,No internet service,Yes,No,Yes
CUST00241,Male,0,No,Yes,63,Yes,Fiber optic,Two year,Mailed check,77.55,4885.65,No,No,No,No internet service,Yes,No internet service,Yes,No,Yes
CUST00242,Female,0,No,Yes,13,Yes,DSL,Two year,Mailed check,44.24,575.12,No,No,No internet service,No internet service,No,No internet service,No internet service,Yes,Yes
CUST00243,Female,0,No,Yes,22,Yes,Fiber optic,Two year,Electronic check,38.74,852.28,No,No internet service,No internet service,No,Yes,No internet service,No,No internet service,No
CUST00244,Male,0,Yes,Yes,47,Yes,Fiber optic,Month-to-month,Electronic check,34.91,1640.77,Yes,Yes,Yes,Yes,Yes,No internet service,No internet service,No,No
CUST00245,Male,0,Yes,Yes,27,No,DSL,Month-to-month,Electronic check,54.88,1481.76,Yes,No internet service,Yes,Yes,No internet service,Yes,Yes,Yes,Yes
CUST00246,Male,0,No,No,6,Yes,No internet service,Two year,Electronic check,72.4,434.4,No,No,No internet service,No,No,No internet service,Yes,No,No
CUST00247,Female,0,Yes,No,41,Yes,No internet service,Month-to-month,Electronic check,82.43,3379.63,Yes,No internet service,Yes,Yes,No internet service,No,Yes,Yes,Yes
CUST00248,Female,0,Yes,No,9,Yes,Fiber optic,Two year,Electronic check,64.43,579.87,Yes,Yes,No internet service,No internet service,Yes,No,No internet service,No,No
CUST00249,Male,0,Yes,Yes,67,Yes,DSL,Two year,Electronic check,80.96,5424.32,No,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,No
CUST00250,Female,0,Yes,Yes,43,Yes,DSL,Two year,Credit card (automatic),92.08,3959.44,No,No internet service,No internet service,Yes,No,No internet service,No,Yes,No
CUST00251,Female,0,No,No,12,No,Fiber optic,Month-to-month,Bank transfer (automatic),52.85,634.2,No,Yes,No,No internet service,Yes,No internet service,Yes,No,No
CUST00252,Female,0,No,No,32,No,DSL,Month-to-month,Credit card (automatic),96.95,3102.4,No,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes
CUST00253,Female,0,No,No,31,Yes,No internet service,Two year,Mailed check,34.49,1069.19,No,Yes,No internet service,No internet service,Yes,No internet service,Yes,No,Yes
CUST00254,Male,0,No,Yes,47,Yes,DSL,Month-to-month,Mailed check,81.59,3834.73,No,No,No,No,No,Yes,No,No internet service,Yes
CUST00255,Female,1,No,No,4,Yes,Fiber optic,Month-to-month,Electronic check,64.96,259.84,Yes,No internet service,No,No internet service,Yes,Yes,No internet service,No internet service,No
CUST00256,Male,1,No,Yes,60,No,Fiber optic,One year,Electronic check,69.26,4155.6,Yes,No internet service,Yes,Yes,No internet service,No internet service,Yes,No internet service,Yes
CUST00257,Male,0,No,No,2,Yes,Fiber optic,Two year,Electronic check,52.97,105.94,No,Yes,No internet service,Yes,Yes,Yes,Yes,No internet service,No
CUST00258,Male,0,Yes,No,23,No,DSL,One year,Credit card (automatic),101.42,2332.66,No,Yes,Yes,No internet service,Yes,No internet service,No internet service,No internet service,No
CUST00259,Female,0,No,Yes,33,Yes,Fiber optic,One year,Credit card (automatic),45.87,1513.71,No,No,No internet service,No,No,No internet service,No internet service,Yes,Yes
CUST00260,Female,0,No,No,41,Yes,DSL,Month-to-month,Electronic check,105.62,4330.42,Yes,Yes,No internet service,No,Yes,No,No,No internet service,Yes
CUST00261,Male,1,No,No,19,Yes,No internet service,One year,Electronic check,105.82,2010.58,Yes,No,No,No,No,Yes,No internet service,No,No
CUST00262,Male,0,Yes,No,40,Yes,DSL,Two year,Mailed check,77.53,3101.2,No,No,No internet service,No,No internet service,No,No internet service,Yes,No
CUST00263,Male,0,Yes,No,19,Yes,No internet service,Month-to-month,Electronic check,54.61,1037.59,Yes,No,No,No,Yes,No,No,No internet service,Yes
CUST00264,Male,0,No,No,5,Yes,No internet service,Month-to-month,Mailed check,38.87,194.35,Yes,Yes,No internet service,No,No,Yes,No internet service,No,Yes
CUST00265,Female,0,No,No,56,Yes,DSL,Two year,Electronic check,18.25,1022.0,Yes,No internet service,Yes,No,No,No,No internet service,No internet service,Yes
CUST00266,Female,0,Yes,Yes,41,No,No internet service,One year,Mailed check,80.2,3288.2,No,Yes,No internet service,Yes,Yes,No,Yes,No internet service,No
CUST00267,Female,0,Yes,No,24,Yes,DSL,One year,Electronic check,30.66,735.84,No,No internet service,No,Yes,Yes,No,No internet service,No,Yes
CUST00268,Female,0,No,Yes,40,Yes,No internet service,One year,Mailed check,34.86,1394.4,No,Yes,No,Yes,No,No internet service,Yes,Yes,Yes
CUST00269,Male,0,No,No,40,Yes,Fiber optic,Month-to-month,Electronic check,80.53,3221.2,No,No,No,Yes,No,No,No internet service,No internet service,Yes
CUST00270,Female,1,No,Yes,2,Yes,DSL,Month-to-month,Mailed check,51.1,102.2,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST00271,Male,0,No,No,42,Yes,Fiber optic,Two year,Credit card (automatic),70.53,2962.26,No,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes
CUST00272,Female,0,No,Yes,45,No,DSL,Two year,Electronic check,77.82,3501.9,No,Yes,No,Yes,No internet service,No internet service,Yes,Yes,No
CUST00273,Female,0,No,Yes,56,Yes,No internet service,Two year,Credit card (automatic),112.14,6279.84,No,No internet service,Yes,No,Yes,No internet service,Yes,Yes,No
CUST00274,Male,0,No,No,50,Yes,DSL,Two year,Credit card (automatic),69.96,3498.0,No,No,No internet service,No,Yes,No internet service,Yes,No internet service,Yes
CUST00275,Male,1,Yes,No,4,No,Fiber optic,Month-to-month,Credit card (automatic),47.51,190.04,No,No,Yes,No,No internet service,No,No internet service,Yes,No
CUST00276,Male,0,No,No,72,Yes,Fiber optic,Month-to-month,Credit card (automatic),61.75,4446.0,No,No internet service,Yes,No,Yes,Yes,Yes,Yes,Yes
CUST00277,Female,0,Yes,No,14,Yes,No internet service,Two year,Bank transfer (automatic),46.66,653.24,No,Yes,Yes,No internet service,Yes,No,No internet service,No,No
CUST00278,Male,0,Yes,No,38,No,DSL,One year,Credit card (automatic),118.75,4512.5,No,No,No internet service,No,Yes,No,No,Yes,Yes
CUST00279,Male,0,Yes,Yes,69,Yes,Fiber optic,One year,Electronic check,75.17,5186.73,No,Yes,Yes,Yes,Yes,No internet service,Yes,Yes,No
CUST00280,Female,0,No,No,37,Yes,Fiber optic,Two year,Mailed check,81.54,3016.98,No,No,No,Yes,No internet service,No,No internet service,No internet service,No
CUST00281,Male,0,Yes,No,38,Yes,Fiber optic,Two year,Credit card (automatic),104.58,3974.04,Yes,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Yes
CUST00282,Male,0,Yes,No,51,Yes,DSL,Month-to-month,Bank transfer (automatic),38.57,1967.07,No,No,Yes,No internet service,No internet service,Yes,No,No,Yes
CUST00283,Female,0,No,Yes,2,Yes,DSL,Month-to-month,Credit card (automatic),21.21,42.42,Yes,Yes,Yes,No,No internet service,Yes,No internet service,No,Yes
CUST00284,Male,0,No,No,28,Yes,DSL,Month-to-month,Bank transfer (automatic),63.32,1772.96,No,Yes,No internet service,No internet service,Yes,No internet service,No,No,Yes
